order_id,order_timestamp,customer_id,sku,category,channel,price_usd,qty,discount_pct,status,city,state,country,order_amount_usd
O100565,2025-07-30 13:08:55,C0013,S-QY5FU7,Electronics,Search,63.07,2,,completed,,MA,USA,126.14
O100016,2025-07-30 13:26:17,C0427,S-IMVIHC,Home,Search,51.49,1,0.04,cancelled,Miami,FL,USA,49.43
O100412,2025-07-30 14:40:19,C0361,S-NTJLMZ,Beauty,Affiliate,24.06,5,0.19,completed,Seattle,WA,USA,97.44
O101029,2025-07-30 14:41:43,C0288,S-R5NBHG,Apparel,Search,41.92,3,0.06,completed,Los Angeles,CA,USA,118.21
O100117,2025-07-30 17:28:06,C0073,S-F1BCPP,Home,Direct,88.69,4,0.09,completed,Los Angeles,CA,USA,322.83
O101278,2025-07-30 17:33:26,C0260,S-P7AHUG,Sports,Social,58.27,2,0.0,completed,Denver,CO,USA,116.54
O100882,2025-07-30 18:37:17,C0421,S-F1N2OJ,electronics,Search,142.62,2,,completed,San Francisco,CA,USA,285.24
O100912,2025-07-30 18:58:02,C0281,S-2MIFDH,Electronics,Marketplace,33.19,4,0.13,completed,Seattle,WA,USA,115.5
O101264,2025-07-30 19:19:45,C0166,S-8TRE9Q,Electronics,Search,111.36,1,0.19,returned,Austin,TX,USA,90.2
O100620,2025-07-30 21:26:55,C0304,S-C31TZ8,Electronics,Social,179.04,1,0.0,completed,New York,NY,USA,179.04
O100403,2025-07-30 22:06:06,C0369,S-JG8VUA,Beauty,Social,19.55,1,0.13,completed,New York,NY,USA,17.01
O100789,2025-07-30 22:22:34,C0071,S-17NIDP,Sports,Direct,49.78,2,0.03,completed,New York,NY,USA,96.57
O100987,2025-07-30 22:44:05,C0496,S-K2ABKV,Electronics,Direct,157.24,5,0.16,completed,San Francisco,CA,USA,660.41
O101442,2025-07-30 23:15:52,C0117,S-42P31O,Electronics,Social,39.25,1,0.09,completed,Phoenix,AZ,USA,35.72
O100961,2025-07-30 23:43:46,C0035,S-6K4O67,Electronics,Social,92.37,4,0.08,completed,New York,NY,USA,339.92
